gdbg,5,8,2,9,7,5
dacc,2,5,1,7,4,6
jdid,1,7,2,5,7,4
jcgi,3,8,8,6,9,5
cjdi,6,4,7,4,9,3
dgai,7,9,4,9,7,5
edbf,3,1,4,9,3,6
iaag,9,5,3,4,4,2
idhi,1,8,5,6,6,7
gfgd,1,1,2,5,6,1
gddg,1,8,5,7,7,3
fega,6,1,9,4,5,5
egci,7,5,2,7,8,6
aiei,4,6,9,9,2,5
dcef,7,4,5,5,2,2
jief,6,9,8,7,1,5
ffde,8,1,3,4,8,2
fedd,2,8,7,3,6,8
dcjj,2,7,2,5,1,5
jbjf,5,9,6,5,8,1
jfbj,8,1,3,6,6,1
cdgf,1,2,2,7,9,6
jhjg,4,8,3,7,5,7
fgja,7,6,2,3,2,6
jgcd,6,6,5,2,2,1
bcda,6,3,2,4,1,7
efed,5,5,2,7,5,1
ecib,8,5,1,9,6,7
idbg,5,8,8,7,8,3
djch,5,6,4,5,2,7
faig,9,3,1,5,4,8
bdfe,9,6,4,5,4,5
iahb,2,8,1,2,5,8
jdjb,5,9,6,7,9,9
bjig,2,7,8,9,1,8
jifc,4,2,8,6,7,1
adah,8,4,6,8,6,5
iefa,9,3,6,6,1,2
hcae,9,5,9,1,8,5
cbii,4,8,9,9,1,6
jaba,8,3,7,3,9,9
caif,5,1,1,4,9,4
dfga,5,6,6,4,6,4
fgee,8,8,7,6,3,7
fjbi,6,8,9,3,8,8
bfda,1,4,2,9,5,7
ahcg,1,2,7,2,8,7
aeih,1,8,6,1,5,5
jjci,1,5,3,4,7,2
cajb,9,7,5,2,1,7
bhbb,2,7,1,5,4,3
fgcj,4,6,3,6,6,1
dcfb,4,6,5,2,6,9
djeb,4,2,2,9,2,9
bhaj,7,8,6,9,7,1
bdgh,6,2,8,3,8,4
egdg,3,8,4,5,8,3
fafg,1,7,6,9,8,8
ebfi,6,1,7,6,8,3
chai,2,1,1,2,4,5
gaef,3,5,8,3,7,6
hbai,8,6,5,3,1,9
ibbf,3,3,1,4,3,1
fajd,4,3,1,9,2,5
eeff,1,7,9,1,3,8
gchc,4,8,9,3,9,6
efhj,8,5,8,2,6,6
gfbf,9,1,1,8,4,7
fhhc,3,5,7,2,6,2
gefc,6,4,2,1,7,9
cdii,3,4,9,8,5,7
hcib,5,2,5,3,5,2
gadc,3,4,8,6,3,3
cegi,4,6,1,5,7,8
efif,9,6,4,5,2,3
aheh,3,4,2,8,2,8
cfhi,6,9,8,9,8,1
jaai,4,1,5,7,4,5
ecbi,2,5,3,5,7,3
jgfj,6,8,9,3,1,1
eacg,8,6,7,7,9,9
hcie,1,9,7,8,5,6
hfjd,6,9,5,2,1,7
gjgb,9,7,2,1,2,1
hjab,1,6,3,3,7,5
jebi,7,1,9,6,1,6
gjjj,4,2,1,7,5,6
jjjc,8,4,9,1,3,6
bcdj,8,5,7,9,4,9
dbgf,3,5,4,4,1,9
ccfe,3,3,9,3,6,4
ggbh,3,5,3,8,5,9
eige,2,4,4,6,5,9
ccce,4,7,9,2,8,3
jebb,2,4,1,5,7,2
aaeh,2,9,1,9,3,9
icha,1,1,9,2,6,3
gbag,7,1,3,1,5,4
fcff,8,1,8,6,4,7
ehhh,9,5,1,8,3,2
ajbf,6,6,4,9,5,2
cfdh,9,1,6,8,1,4
aiaa,9,5,2,5,8,7
cdid,8,7,5,1,2,8
affh,8,9,2,7,9,1
gdji,5,6,4,7,7,4
hgfh,8,9,1,8,9,2
gcac,5,3,9,9,6,2
fafi,3,4,4,4,1,9
ecba,7,5,9,2,4,5
facd,1,9,5,5,4,6
ebii,2,1,5,8,1,1
acib,2,2,9,3,7,9
cade,6,9,9,5,8,3
badh,4,4,4,4,7,1
hdgc,3,4,7,2,5,5
ffbg,7,3,4,8,4,4
hbie,2,5,9,1,3,6
afhi,6,5,4,7,1,9
eadh,5,7,5,2,6,9
jgfi,6,9,2,7,7,3
adif,4,8,6,5,9,5
gehg,6,5,5,7,9,2
ffdb,3,3,5,1,6,4
ejab,4,6,7,5,8,8
gdjb,6,8,1,6,1,9
jfaf,7,5,7,9,1,9
gcfh,1,7,3,4,8,2
ahja,4,8,6,6,7,4
jceb,4,6,6,5,7,4
hfab,7,5,1,5,7,3
jiie,2,6,2,5,2,6
haij,5,3,5,2,5,1
ebjf,2,9,3,3,3,2
dbaf,1,6,1,5,9,8
dbad,5,9,5,6,5,6
biab,3,4,6,3,7,6
gibd,5,4,8,4,4,8
fbdh,7,9,3,7,6,4
hjde,7,9,9,1,2,3
gahh,6,5,6,8,8,9
jgja,8,1,3,6,4,4
gidd,6,7,4,7,9,9
hjef,4,5,4,4,1,3
befj,3,3,7,5,3,8
jaaj,8,4,8,3,5,7
jjfa,1,9,9,1,1,5
hjbd,4,5,9,8,1,2
jhfh,2,8,6,9,6,1
adeg,5,1,6,6,7,3
ahic,3,6,8,4,6,6
fcde,1,8,9,9,3,5
fihh,5,5,9,4,7,5
gbda,3,9,1,2,9,7
dbgc,8,3,7,1,2,4
hjbj,7,1,6,7,6,4
fjbe,1,2,4,5,4,7
hgba,8,1,4,8,9,2
ecgf,9,7,4,4,7,1
cebc,5,1,2,1,4,1
gfaf,8,4,9,2,3,4
dihb,5,6,6,9,8,1
jaee,4,5,6,3,9,3
cceg,5,7,1,5,1,9
gjhe,7,1,9,7,8,9
ceib,7,5,5,2,1,9
iagj,3,1,8,2,9,9
egei,1,5,7,1,1,7
bjfc,2,1,2,7,1,4
ddej,5,4,6,3,2,5
hhjf,6,2,1,3,4,2
dach,7,5,2,4,3,1
ejfa,8,1,3,1,9,8
acbc,3,5,1,6,1,9
cijg,5,2,9,6,5,7
ihii,9,7,6,2,8,9
gfec,3,2,5,7,8,9
dgce,4,5,8,9,6,2
ifgb,5,4,5,1,1,6
eada,7,5,9,2,5,3
eeec,2,7,3,7,5,6
gafb,5,9,6,4,9,2
cicb,5,1,3,4,6,3
ahib,9,8,5,5,9,2
gbfa,7,7,8,2,7,7
biib,2,9,7,8,3,8
jbeb,4,6,2,1,7,9
heee,3,9,4,8,1,8
dgge,4,7,3,7,6,2
jice,9,9,4,8,6,1
ecbf,6,6,3,7,4,7
jeec,3,9,6,8,7,4
ifja,9,6,2,3,9,2
hdhh,5,4,8,3,5,1
ijjh,1,6,4,9,1,8
dfbf,2,5,9,2,4,2
ccii,4,5,9,4,6,9
hhha,5,5,9,7,5,1
agfc,3,5,3,2,8,3
gchb,1,9,3,8,1,7
fjjf,6,4,5,1,2,1
jahd,5,3,5,2,4,8
igfd,8,8,7,4,2,7
ffjb,3,7,1,9,2,5
dhbc,7,4,8,2,6,5
jfbg,3,7,5,6,3,9
ccgf,8,7,2,7,4,8
ifjh,1,4,9,8,2,4
iiei,6,3,5,7,7,9
icbh,6,8,2,4,3,7
cjff,5,1,1,1,6,6
abhg,2,5,9,9,2,7
gjjd,6,5,4,7,8,3
dheh,3,2,8,1,6,5
jcbi,5,1,4,1,4,1
deei,7,1,1,7,9,1
hdbc,8,8,4,5,8,1
jbjj,2,7,5,5,9,5
idja,5,5,4,7,9,9
jchj,5,5,5,2,2,2
gfgh,9,1,1,1,3,5
iicf,2,8,2,4,9,7
edcb,6,1,5,3,4,5
jheg,1,5,4,6,2,4
faij,5,8,3,9,2,7
bbac,8,6,9,7,3,8
gjhd,7,7,8,9,7,3
adhf,9,6,9,9,8,3
dcja,6,9,2,9,7,6
ccff,8,2,7,2,7,4
ceef,7,4,5,2,6,4
ddaa,5,3,5,4,7,2
hfbd,6,1,5,6,2,9
bagb,8,7,1,1,7,5
haac,9,2,9,2,1,6
fbbb,2,5,2,6,5,9
beeg,9,7,2,6,7,9
iief,9,1,3,3,7,3
hahg,5,6,5,9,3,7
dafj,1,6,3,1,4,8
eiej,3,3,5,8,6,4
ddfa,9,2,3,8,4,2
eijd,1,1,6,1,3,7
aice,1,2,1,6,7,6
ccaj,5,5,8,4,2,3
ffhc,5,9,1,6,4,3
jjbe,3,6,3,6,1,6
cbdg,1,8,3,6,4,7
iaci,9,5,5,7,4,1
aagb,6,2,9,3,8,7
ahaa,7,4,5,2,8,9
jdab,3,3,9,5,6,6
hfhh,2,7,8,1,6,3
ddei,7,8,7,1,9,6
hied,4,7,9,9,1,3
jahf,6,6,5,5,3,9
jahg,7,1,6,9,1,6
fgfb,3,9,9,4,4,5
djgg,2,7,1,1,8,5
jjfb,9,8,1,2,8,6
bfij,1,6,1,2,3,4
eaba,3,4,1,5,6,9
gagd,4,2,4,7,7,9
hjic,7,7,5,5,8,8
geef,2,5,1,6,6,8
ihda,5,1,3,3,8,1
aaec,5,5,4,2,6,8
bdje,2,8,1,9,1,8
dgch,8,2,1,5,7,5
dgff,7,3,5,2,7,1
cjef,6,1,8,7,5,8
ebbg,6,1,5,7,9,3
jeji,8,7,7,1,8,6
ehga,8,3,9,5,9,8
bajg,9,2,4,3,3,5
dabh,3,3,9,6,8,5
dbhb,7,7,3,5,1,3
ifge,5,5,1,9,5,4
iiib,6,8,8,3,3,5
aajc,6,4,1,3,1,3
hjee,8,2,2,2,1,8
acfi,6,6,4,3,1,2
iafa,5,1,9,3,8,5
fiag,5,7,2,2,5,4
affe,5,8,8,8,3,6
efee,2,4,5,1,5,6
ihhd,4,5,7,2,2,6
bcdd,1,6,4,1,2,3
hgij,8,4,6,4,6,2
dfbg,3,1,3,6,1,1
gaac,1,9,9,4,5,1
hjfh,5,8,6,4,7,6
bgjf,4,3,2,5,6,9
dgag,6,6,3,6,8,3
dega,3,1,1,3,8,5
egee,9,7,7,1,1,3
ebae,8,6,3,5,4,4
ejea,7,4,5,3,3,4
chjd,8,5,3,3,3,4
egbe,4,6,7,7,7,8
hbid,5,2,3,7,8,4
jbej,8,2,8,7,5,9
cefe,2,2,7,5,1,4
jgfc,4,8,3,2,2,9
caha,8,2,9,3,7,3
gadf,2,3,5,3,6,5
fgcg,3,9,7,8,3,6
ejha,2,3,7,4,6,5
afbh,6,2,7,7,8,1
bdhi,9,8,7,2,5,6
fjag,5,5,5,4,7,3
adih,4,5,1,4,1,9
gaej,4,3,7,6,1,6
gjjc,2,8,7,5,2,3
ficb,5,9,8,3,3,7
jbbb,7,9,4,3,8,7
gaae,3,4,5,3,6,1
ehbd,6,8,2,6,2,6
chda,6,6,2,2,1,7
gfie,2,6,3,5,9,3
dcbh,5,2,8,3,6,7
dddg,9,8,1,7,1,6
jbja,6,1,5,6,6,2
gghh,7,6,8,9,6,7
cbge,6,7,6,3,1,6
ahai,7,3,2,3,9,3
hhhi,6,3,8,4,6,8
ecdi,3,5,2,7,9,2
bhgj,2,3,4,7,4,1
jaia,9,7,1,7,8,7
bibe,5,7,4,6,3,9
fbbg,5,7,8,9,7,1
degb,2,8,4,6,3,9
fhje,3,4,8,7,2,1
fgcd,8,5,3,7,6,5
fhda,5,8,9,6,1,9
dceh,9,8,2,6,3,3
ieeh,6,5,6,4,2,2
bihj,6,4,8,1,5,6
jbea,8,8,9,5,9,9
cfch,6,8,1,6,8,9
ihha,5,1,9,9,2,8
bbge,7,9,9,6,5,2
edgf,4,6,2,6,7,2
fdhb,6,8,5,1,6,9
abda,7,5,1,9,6,8
fajc,4,4,4,4,8,3
dfif,4,4,3,5,7,9
ageh,3,7,3,8,6,7
idih,1,6,9,4,3,2
ibig,1,6,9,5,7,5
hejb,9,2,5,7,7,4
ahhd,8,7,3,8,9,8
aceb,5,1,1,5,8,4
ibgb,7,1,1,8,2,9
aife,4,5,9,8,6,1
ijhg,8,9,1,3,5,5
heah,9,8,4,3,3,2
ceei,2,1,3,3,5,5
hcbh,3,5,5,2,7,7
fggg,9,2,2,1,9,3
jgbf,5,4,1,5,1,8
fgea,6,8,2,8,2,9
afje,1,7,5,1,8,4
bcdb,4,2,6,9,3,4
afff,9,1,2,6,3,9
cacc,8,4,8,6,7,3
bfei,9,4,1,3,4,6
cgba,7,3,9,2,8,1
jhbg,1,5,1,9,8,7
jeci,4,4,1,5,8,7
jieg,7,4,7,1,8,5
cedd,4,9,5,4,1,7
efea,1,4,6,1,7,1
jejd,4,2,9,9,2,6
cdfh,6,4,7,1,6,5
chch,4,3,2,3,7,6
bdif,7,5,7,2,8,5
icga,7,5,1,8,4,5
jbcj,3,8,5,7,7,9
cagj,2,6,7,3,9,1
ieac,3,5,8,2,2,8
ajbh,1,4,9,3,3,1
edfa,5,8,7,2,8,2
ijbf,6,4,7,6,6,7
bedj,4,8,6,7,4,9
cjjj,8,2,3,6,3,4
acic,3,4,2,8,9,9
ijfa,8,4,9,6,2,2
bgbf,2,2,4,1,3,2
cchd,2,7,2,5,2,4
ggbf,8,5,1,3,4,9
ccfa,9,6,4,1,5,8
ghed,9,7,2,9,5,7
ecef,5,4,4,4,5,3
ibec,1,9,7,3,2,6
cacg,9,5,8,3,2,6
ihbf,2,2,6,1,3,7
ehfh,2,7,8,1,2,6
jcdf,3,9,4,1,2,4
ghae,8,5,4,6,5,2
fbeh,4,2,2,8,8,4
dgeg,9,2,6,6,2,5
gjdb,5,3,5,7,5,6
ibaf,7,5,1,6,6,3
heij,8,1,7,2,5,5
aiej,2,4,6,9,9,9
hjbb,2,2,9,9,3,8
hdgg,4,1,1,6,2,2
biae,1,2,5,6,6,4
idae,8,6,4,2,6,8
jhjj,8,9,6,6,2,2
fdfe,6,9,8,8,3,1
jdde,8,6,9,1,6,8
cbfh,4,8,3,1,2,5
iaib,7,7,1,4,3,5
aebi,8,2,6,8,5,7
hcab,1,1,6,3,2,3
ecbg,6,7,6,1,5,9
jgfe,6,5,2,3,7,2
ifgg,4,6,4,2,3,7
ajai,1,1,5,1,7,9
bbjd,9,8,3,2,9,7
eejg,4,8,5,3,5,6
diai,1,3,4,1,8,9
bdhg,4,7,8,4,6,8
cefh,7,9,4,2,1,2
gjfj,7,5,1,6,6,2
cbec,2,8,2,7,9,3
afib,6,3,9,7,9,8
ghce,5,6,8,6,7,7
adeh,3,1,5,5,9,4
jeai,1,1,1,1,6,3
gfhd,2,8,4,3,9,7
jhje,8,3,4,8,2,5
gige,6,6,9,5,8,3
jibe,8,7,6,6,9,7
hbaj,7,7,6,6,1,7
ibab,6,2,7,6,2,5
echi,3,4,6,1,4,4
iahj,6,8,5,1,7,4
adfi,5,1,8,2,8,7
cdfa,2,3,3,8,9,3
adcg,6,7,2,9,6,4
ccad,7,8,2,8,7,9
cbjh,3,6,1,3,7,4
ffdc,6,7,2,3,1,4
biec,7,4,5,9,2,3
fgdf,6,2,7,2,2,9
eehc,8,6,2,9,4,1
jadc,6,1,2,2,7,9
jdei,9,3,9,2,3,2
icif,3,8,1,3,4,8
edgc,5,1,8,8,3,3
cgbb,9,2,7,4,4,9
aaig,3,3,4,9,5,9
gdia,7,1,7,6,6,4
ajhb,7,1,7,1,3,3
cifa,8,6,9,1,1,9
fiii,6,7,3,7,6,4
ijib,5,4,4,6,2,7
ecjj,8,7,9,4,1,5
hiag,8,2,5,3,4,9
adja,7,4,7,1,5,9
ceja,4,2,9,8,4,4
bbie,4,2,1,4,5,9
ecif,5,8,5,9,2,1
accd,5,7,2,1,9,4
agjf,2,6,4,8,5,4
fhff,2,7,9,2,7,4
cbbb,4,5,8,7,8,1
djhe,6,1,6,1,4,3
beja,4,4,4,8,7,9
acih,3,2,3,3,6,4
idfh,6,1,9,6,1,8
cbgc,5,4,2,9,9,3
ibhj,4,7,4,7,5,9
gaif,1,4,5,8,7,2
aaah,9,4,2,6,7,5
cfdc,4,3,3,5,3,3
cfba,9,5,1,2,8,3
abbf,2,4,8,6,3,6
edha,4,5,8,7,7,7
iaah,1,9,5,1,8,2
hegc,9,7,1,7,6,8
heej,3,7,1,2,3,3
jcjj,3,1,2,4,2,6
degf,4,8,5,4,8,8
jfce,3,8,2,4,7,6
jbjg,2,1,4,7,9,4
hgeb,3,3,4,3,8,7
hadc,4,9,2,8,6,6
jdba,9,6,3,8,8,3
hbad,4,8,5,3,2,1
hgci,2,9,1,1,3,6
hgac,8,5,7,4,6,8
biea,7,2,2,7,7,5
cbej,4,6,4,5,1,9
agdj,5,6,1,5,3,1
cadi,4,3,2,9,9,5
afjg,6,5,5,5,3,6
jfhc,9,8,6,1,8,8
eiii,8,1,4,1,4,6
ccab,5,1,2,6,5,7
jhie,7,3,3,5,1,3
ggif,1,8,2,2,7,8
cfcg,9,1,1,6,8,8
iigd,9,8,4,4,4,6
bieg,9,6,6,9,1,8
abjh,5,5,4,4,2,2
cjjd,7,8,1,2,4,8
cgji,6,6,5,3,7,4
ebja,2,3,5,3,1,9
iggg,8,6,3,2,8,4
jghe,5,5,2,7,4,9
ggce,3,3,6,6,9,8
chdf,7,9,6,3,6,2
jiai,4,9,4,5,7,1
ibee,9,8,2,6,4,5
agfi,5,5,8,7,2,5
cffj,6,7,1,8,1,8
gijg,4,6,3,1,3,2
cbjc,2,7,4,5,6,2
higb,5,6,2,9,4,5
agdc,8,6,5,6,9,1
cdea,6,3,8,9,6,5
bddh,3,9,8,1,4,3
bhjc,6,3,5,5,9,2
dahd,4,2,2,2,1,2
afbf,3,1,5,2,4,7
ihcf,6,6,2,8,6,4
ceid,6,5,9,2,7,1
hjij,6,4,3,6,4,7
jajf,1,8,8,6,5,3
baaf,6,2,6,5,5,4
jadj,5,2,9,5,6,9
jgcf,5,4,8,8,9,6
dadd,8,3,7,3,8,4
eifa,2,6,4,5,9,9
hbce,8,9,1,6,6,5
fahb,2,8,1,1,2,1
fdie,3,2,2,3,6,6
dfge,7,6,2,3,3,1
gebg,8,4,8,8,9,4
dfcj,7,6,6,9,9,8
fgfj,7,9,4,7,3,8
jabh,1,3,1,7,7,7
dajc,1,7,8,3,1,4
bbgi,7,8,9,2,5,7
cbgh,2,6,9,4,6,5
bjfe,9,8,4,9,7,7
dcdh,4,9,6,8,7,8
eeai,4,8,4,2,5,6
ehci,8,7,5,7,7,4
ejca,8,3,1,1,8,4
hehb,3,1,2,6,7,1
eced,9,2,9,1,6,3
chff,6,8,1,8,6,6
cejb,8,4,9,4,5,4
eejh,4,2,9,2,5,7
bcib,1,3,6,8,7,3
dace,9,1,1,9,4,8
gejc,3,7,1,6,8,6
adbb,6,4,8,9,1,8
fcif,8,3,3,2,4,3
bagc,8,3,9,1,7,3
cehd,5,9,4,6,4,8
jaeg,9,4,9,2,5,6
bhbd,2,8,1,2,6,1
fhdj,8,7,9,6,4,5
ebbi,9,4,1,2,3,7
gaai,9,8,5,1,4,4
aida,7,2,6,2,2,2
cbgd,2,4,8,7,3,4
fejj,8,4,8,7,3,8
bbdg,2,5,6,7,6,9
bcha,8,7,3,1,6,4
jeic,7,5,9,6,7,3
ccje,2,2,4,3,3,3
eddi,4,1,8,6,4,9
cjhd,4,5,8,7,9,3
hjfi,7,7,2,8,4,6
adhc,7,9,8,5,9,8
ggac,2,9,6,4,9,2
bjii,5,9,3,1,7,9
adia,5,4,7,5,3,4
fbia,8,1,6,8,6,2
chhc,8,5,7,6,7,8
hihj,4,3,4,8,4,2
gdgc,9,7,1,4,4,7
hcdd,8,2,3,8,1,4
fiaj,7,2,1,9,2,2
gghd,6,1,7,9,1,1
cfbj,3,8,5,6,2,9
idai,5,8,9,1,9,9
bgid,9,1,8,5,1,4
dbjb,1,9,5,1,1,6
jacb,6,1,1,8,7,9
gdcd,1,8,9,5,4,8
igff,7,2,7,9,8,8
gbgd,7,7,3,6,1,8
aega,9,6,4,1,4,3
aibj,7,5,9,7,4,8
dbjj,5,1,2,2,9,6
dfcg,3,2,1,7,9,1
ebbj,8,2,8,5,8,1
hhfe,6,9,3,4,6,4
jdja,8,1,9,8,3,1
ifcj,8,7,6,6,9,5
ahgd,2,4,5,3,9,9
ecdb,3,8,5,9,3,1
fcji,2,7,2,1,2,8
bdeg,1,7,9,5,1,1
bafe,4,7,7,3,6,9
dgdb,3,6,3,7,6,2
dddh,6,2,6,6,9,7
hadf,2,7,5,5,2,5
bebf,5,9,5,5,7,8
gaah,4,6,7,5,6,2
ehbf,2,5,4,6,2,1
ejcb,9,7,7,5,5,2
fgac,9,4,4,9,5,2
hgbd,2,1,3,4,4,3
aiic,9,4,9,2,5,8
gadj,5,2,5,7,1,5
gbff,1,3,2,7,9,1
bfjg,8,1,4,5,6,7
dehe,7,8,4,5,9,1
ddbj,4,1,6,5,5,7
fjej,9,4,4,8,4,5
jgde,9,8,6,1,2,9
fjgg,2,9,6,7,8,6
diaj,5,1,7,2,5,3
babh,8,8,3,7,4,2
dgcc,1,9,2,8,6,1
jjgc,8,1,9,9,7,5
djae,9,5,7,6,2,7
fjhh,5,1,7,2,5,4
gjdh,2,1,1,7,2,5
ieae,3,5,7,2,3,8
bdee,5,6,4,9,4,8
dhjb,7,9,7,8,3,1
ajgd,2,5,4,3,4,9
jjeb,7,6,4,2,8,7
abaf,3,9,3,6,7,4
ggdb,6,5,7,5,6,2
egfd,5,5,5,4,9,4
cgif,2,1,4,8,7,3
ddfe,6,1,1,9,5,1
gjhc,6,7,9,9,2,5
giej,8,5,5,2,9,8
egge,4,1,7,9,2,2
jihc,6,3,6,3,1,3
gicb,5,9,8,7,9,8
ijca,1,5,6,6,7,7
hjfb,3,5,3,7,6,8
acea,5,9,9,6,6,2
jbdc,3,2,1,6,1,5
fbbh,3,9,7,3,5,7
jccf,1,9,1,1,6,7
acej,5,6,3,2,5,7
dbfd,9,1,5,4,2,3
fcfd,2,7,3,7,9,5
ijfj,7,6,2,3,5,5
bgch,5,3,8,5,5,7
fcjd,4,5,4,6,1,4
jcae,1,4,2,3,7,3
edcj,7,6,8,8,5,4
fgcf,6,3,6,1,2,9
bhae,3,2,2,4,7,1
hcgg,3,6,1,8,4,4
idef,6,5,6,5,9,8
jega,3,9,3,8,9,3
jiec,5,4,7,3,2,1
dcdg,9,1,7,5,5,6
hjhj,5,5,9,1,5,7
fbfg,1,3,9,5,2,5
bgee,8,9,8,5,1,9
jgeh,4,6,8,4,7,8
baih,3,3,6,2,7,8
bbbb,6,1,1,3,1,7
ibef,2,8,7,4,7,3
dhfe,8,1,7,7,2,5
hfch,3,3,4,2,7,7
